Coin ID,Symbol,Name,Market Cap (USD),FDV (USD),24H Volume (USD)
orbiter-finance,obt,Orbiter Finance,17790313,36306762.0,5236835.0
game-stop,gme,GME (Ethereum),17788053,17788053.0,114904.0
doginme,doginme,doginme,17770693,17770693.0,914784.0
bxn,bxn,BXN,17745914,56879872.0,468250.0
pepper,pepper,PEPPER,17728313,17728313.0,74576.0
liquid-mercury,merc,Liquid Mercury,17691652,33785076.0,344.14
morpheusai,mor,Morpheus AI,17677595,24290978.0,28409.0
bella-protocol,bel,Bella Protocol,17610291,22012864.0,15435796.0
wen-4,wen,Wen,17551703,17551703.0,3395353.0
automata,ata,Automata,17531670,29826314.0,2677742.0
cacao,cacao,Maya Protocol,17530958,17530958.0,3802565.0
pikaboss,pika,Pikaboss,17470257,17470257.0,9386.79
cross-the-ages,cta,Cross The Ages,17462165,17495675.0,544773.0
polycule,pcule,Polycule,17454531,17454531.0,784751.0
bobo-coin,bobo,Bobo Coin,17363471,17385370.0,950255.0
cheqd-network,cheq,CHEQD Network,17362066,22582462.0,500592.0
thought,tht,Thought,17292225,49769666.0,19909.59
arai,aa,Arai,17280024,119584944.0,18347970.0
omisego,omg,OMG Network,17238688,17238688.0,1811769.0
cudos,cudos,Cudos,17222986,21759071.0,579.72
mango-markets,mngo,Mango,17178967,76865658.0,906.07
chainbase,c,Chainbase,17162325,107264530.0,8220897.0
thales,thales,Thales,17109228,26878465.0,5183.96
asd,asd,AscendEx,17101118,17101118.0,1186302.0
seedify-fund,sfund,Seedify.fund,17080403,20578798.0,902548.0
peapods-finance,peas,Peapods Finance,17021036,17021036.0,395297.0
synapse-2,syn,Synapse,16982608,19380651.0,3330369.0
i-love-puppies,puppies,I love puppies,16974560,16974560.0,1452123.0
milady-meme-coin,ladys,Milady Meme Coin,16974091,16974091.0,2933943.0
xsgd,xsgd,XSGD,16946208,16946208.0,1410915.0
bilira,tryb,BiLira,16901988,16901988.0,52.19
overtime,over,Overtime,16887623,16887623.0,281452.0
dimo,dimo,DIMO,16804634,41490693.0,247248.0
platon-network,lat,PlatON Network,16770070,25542467.0,3341263.0
broccoli-3,broccoli,Broccoli,16721220,16721220.0,1395422.0
bitrise-token,brise,Bitgert,16714158,18039475.0,3185792.0
mister-miggles,miggles,Mr. Miggles,16713967,16713967.0,1109428.0
clover-finance,clv,Clover Finance,16683064,27256771.0,1792634.0
eclipse-3,es,Eclipse,16672882,111152549.0,19645301.0
alephium,alph,Alephium,16614560,29349183.0,427214.0
aspecta,asp,Aspecta,16614172,72235530.0,4267126.0
boost-2,boost,Boost,16608583,104548421.0,27560266.0
propchain,propc,Propchain,16569119,24841647.0,205199.0
customer-service-xiao-he,客服小何,客服小何 (Customer Service Xiao He),16512408,16780902.0,10161134.0
draiftking,sire,SIRE,16501272,16501272.0,73530.0
genius-ai,gnus,GENIUS AI,16485172,20162111.0,7327.13
readyai,sn33,ReadyAI,16465203,16465203.0,811551.0
morphware,xmw,Morphware,16432388,25954799.0,151483.0
ramp,ramp,RAMP [OLD],16423914,39964576.0,2287.89
baby-bottle,bott,Baby Bottle,16411348,16411348.0,48376.0
pivx,pivx,PIVX,16350914,16350914.0,3053484.0
star-atlas-dao,polis,Star Atlas DAO,16332775,18961833.0,160917.0
games-for-a-living,gfal,Games for a Living,16318203,31062077.0,120203.0
badger-dao,badger,Badger,16315000,17190340.0,11962305.0
open-loot,ol,OPENLOOT,16287232,104367441.0,3683721.0
usdu,usdu,USDu,16233831,16233831.0,3153715.0
babyboomtoken,bbt,BabyBoomToken,16196642,120151626.0,152236.0
staked-kofi-aptos,stkapt,Staked Kofi (Aptos),16168765,16168765.0,7529.38
solana-bridged-trx-solana,trx,Solana Bridged TRX (Solana),16110458,16110458.0,1700986.0
district0x,dnt,district0x,16110351,21445535.0,47203.0
xmoney-2,xmn,xMoney,16105863,491363831.0,1556295.0
vulcan-forged,pyr,Vulcan Forged,16099447,33684093.0,4714958.0
port3-network,port3,Port3 Network,16006653,32023091.0,2729518.0
hathor,htr,Hathor,15957069,27776174.0,791733.0
perpetual-protocol,perp,Perpetual Protocol,15953544,32957390.0,7490682.0
makerdao-optimism-bridged-dai-optimism,dai,MakerDAO Optimism Bridged DAI (Optimism),15939738,15939738.0,277850.0
giza,giza,GIZA,15918606,89766499.0,1555672.0
ambire-wallet,wallet,Ambire Wallet,15908308,16060118.0,405660.0
bitcoinzk-zyra,zyra,BitcoinZK,15832595,63330379.0,210118.0
swell-network,swell,Swell,15797040,59564259.0,4557076.0
kelpdao-bridged-rseth-unichain,rseth,KelpDAO Bridged rsETH (Unichain),15780412,15780412.0,17.76
helium-mobile,mobile,Helium Mobile,15716903,57797488.0,755672.0
portal-2,portal,Portal,15622783,26439433.0,7025948.0
unstable-coin,usduc,Unstable Coin,15596331,15596331.0,4903989.0
indigo-dao-governance-token,indy,Indigo Protocol,15568250,31082313.0,162771.0
pingpong,pingpong,PINGPONG,15551560,65618395.0,3498008.0
vow,vow,Vow,15514384,51276719.0,69886.0
openserv,serv,OpenServ,15486925,21214966.0,226748.0
nkn,nkn,NKN,15461746,15461906.0,1663099.0
bitcoin-hyper-3,hyper,Bitcoin Hyper,15437236,15437236.0,8139546.0
joe-coin,joe,Joe Coin,15380829,15380829.0,1848693.0
redbelly-network-token,rbnt,Redbelly Network,15321908,66710825.0,214148.0
404-gen,sn17,404—GEN,15319664,15319664.0,53509.0
petsna,$petsna,PetsNa,15313843,15313843.0,2809885.0
aavegotchi,ghst,Aavegotchi,15302030,15777796.0,2702514.0
ufo-token,ufo,UFO Token,15277392,15277392.0,35411.0
felysyum,fely,Felysyum,15239732,174099753.0,3586.53
clash-of-lilliput,col,Clash of Lilliput,15224409,185495219.0,7088.43
fbomb,fbomb,Fantom Bomb,15219048,15219048.0,18936.64
galeon,galeon,Galeon,15202084,51892443.0,282704.0
octaspace,octa,OctaSpace,15183653,15183768.0,368876.0
metacade,mcade,Metacade,15168069,17535909.0,648098.0
gigaeth,geth,GIGAETH,15056660,15056660.0,896016.0
graphite-protocol,gp,Graphite Protocol,15046524,27070859.0,529202.0
tera-smart-money,tera,TERA,15027565,19917316.0,0.0
covalent-x-token,cxt,Covalent X Token,14994789,15875589.0,2928135.0
harvest-finance,farm,Harvest Finance,14923907,15328798.0,6235227.0
crypto-trading-fund,ctf,Crypto Trading Fund,14918260,14918260.0,663.1
token-dforce-usd,usx,dForce USD,14914455,129879083.0,33817.0
sappy-seals-pixl,pixl,PIXL,14867091,14867091.0,14707.19
village,bundle,庄,14854440,14854440.0,4.46
lab,lab,LAB,14848567,193982016.0,58247617.0
stonks-4,stnk,Stonks,14837008,14837008.0,406916.0
nexora,nex,Nexora,14808767,26444227.0,1771.56
hana-network,hana,Hana Network,14801469,61672785.0,44479157.0
imo,imo,IMO,14800557,23628627.0,116495.0
donkey-2,donkey,Donkey,14791953,14791953.0,11082369.0
sentinel-protocol,bounty,ChainBounty,14744754,14744754.0,294717.0
ampleforth,ampl,Ampleforth,14735256,15829970.0,72664.0
illuminaticoin,nati,IlluminatiCoin,14713873,14713873.0,79929.0
usd-coin-pulsechain,usdc,Bridged USD Coin (PulseChain),14705509,14705509.0,1046538.0
wemix-dollar,wemix$,WEMIX Dollar,14697190,14697190.0,80495.0
frax-price-index-share,fpis,Frax Price Index Share,14684205,39937027.0,1700.26
dar-open-network,d,Dar Open Network,14679384,18260424.0,1042734.0
ftmtoken,ftmx,FTMTOKEN,14633909,38048163.0,628374.0
polkastarter,pols,Polkastarter,14619483,14735951.0,5660662.0
pippin,pippin,pippin,14612921,14612921.0,11252819.0
netx,netx,NetX,14612309,18319667.0,794760.0
union-2,u,Union,14593516,76045520.0,7088190.0
altura,alu,Altura,14587645,14587645.0,4533621.0
sillynubcat,nub,nubcat,14584579,14584579.0,1292793.0
wecan,wecan,Wecan,14557167,14557167.0,10571.92
aura-bal,aurabal,Aura BAL,14535713,14535713.0,388.93
ishares-core-msci-eafe-etf-ondo-tokenized-etf,iefaon,iShares Core MSCI EAFE ETF (Ondo Tokenized ETF),14534160,14534160.0,49.98
bedrock-token,br,Bedrock,14500850,65912954.0,5815713.0
catizen,cati,Catizen,14495801,70367967.0,14896651.0
wolf-2,wolf,WOLF,14463393,14463393.0,42409.0
ark-of-panda,aop,Ark of Panda,14427252,106474181.0,4678835.0
ishares-core-us-aggregate-bond-etf-ondo-tokenized-etf,aggon,iShares Core US Aggregate Bond ETF (Ondo Tokenized ETF),14414082,14414082.0,71.22
switchboard,swtch,Switchboard,14413514,90084460.0,9929222.0
zedxion-bridged-usdt-zedxion,usdt.z,Zedxion Bridged USDT (Zedxion),14410315,13928087475.0,2139870.0
alpha-city,ameta,Alpha City,14406918,14406918.0,33511.0
amaterasu-omikami,omikami,AMATERASU OMIKAMI,14395231,14395231.0,103959.0
comtech-gold,cgo,Comtech Gold,14383801,14383801.0,895024.0
goldn,goldn,Goldn,14360982,14360982.0,102090.0
avo,avo,Avo,14350218,14350218.0,188897.0
palm-ai,palm,PaLM AI,14311035,14311035.0,99429.0
unicorn-fart-dust,ufd,Unicorn Fart Dust,14286869,14286869.0,6654685.0
fair-and-free,fair3,Fair and Free,14258059,14258059.0,500785.0
neuralai,neural,NEURALAI,14228878,14228878.0,68344.0
zeta,zex,Zeta,14214167,76956775.0,496661.0
xiuxian,修仙,修仙 (XiuXian),14163469,14163469.0,10306700.0
genesysgo-shadow,shdw,Shadow Token,14155690,14797758.0,254187.0
paris-saint-germain-fan-token,psg,Paris Saint-Germain Fan Token,14148642,24177432.0,3822536.0
earthmeta,emt,EarthMeta,14140184,14729358.0,140759.0
codatta,xny,Codatta,14109742,56438967.0,9726654.0
telos,tlos,Telos,14104148,14104150.0,1896901.0
kwenta,kwenta,Kwenta,14085272,21105444.0,857.81
vice-2,vice,VICE,14079619,17929359.0,61270.0
netmind-token,nmt,NetMind Token,14042464,37432543.0,2450932.0
jumptoken,jmpt,JumpToken,13853253,29890806.0,74500.0
step-finance,step,Step Finance,13796905,14315771.0,85255.0
allianceblock-nexera,nxra,Nexera,13793698,26336592.0,53556.0
69420,69420,69420,13755450,15277892.0,0.0
adex,adx,AdEx,13742677,13937807.0,9787696.0
myro,$myro,Myro,13734946,13734946.0,2368458.0
defi-ssi,defi.ssi,DEFI.ssi,13724665,13724665.0,693242.0
minutes-network-token,mntx,Minutes Network Token,13714799,13714799.0,1359.64
metfi-2,metfi,MetFi,13696600,23334177.0,85946.0
dydx,ethdydx,dYdX,13682069,284653635.0,16939905.0
game-by-virtuals,game,GAME by Virtuals,13681905,13681905.0,7432126.0
abelian,abel,Abelian,13674199,24034272.0,75533.0
penpie,pnp,Penpie,13670710,25981676.0,37968.0
node-sys,nys,node.sys,13666893,13666893.0,39042.0
world3,wai,World3,13656507,59039564.0,5287249.0
swarms,swarms,Swarms,13592265,13592265.0,4564198.0
alchemix-usd,alusd,Alchemix USD,13590592,13590592.0,139370.0
flayer,flay,Flayer,13566011,22610018.0,599946.0
quick,quick,Quickswap [OLD],13562134,18687594.0,15881.37
wanchain,wan,Wanchain,13535192,14305335.0,6680545.0
cornucopias,copi,Cornucopias,13503835,50223335.0,260481.0
origyn-foundation,ogy,ORIGYN,13501440,17058674.0,231495.0
aleph,aleph,Aleph Cloud,13472677,36132963.0,5853318.0
green,green,Green,13463429,13463429.0,62.58
powersnookercoin,psc,PowerSnookerCoin,13445315,13445315.0,1.92
bucky-2,bucky,Bucky,13439972,13439972.0,746111.0
wojak,wojak,Wojak,13429545,13429545.0,968494.0
stablr-euro,eurr,StablR Euro,13427227,13427227.0,1236241.0
origami-ibgt-auto-compounder,oribgt,Origami iBGT Auto-Compounder,13415655,13415655.0,17762.51
usdm-2,usdm,USDM,13410383,13410383.0,651542.0
mey-network,mey,Mey Network,13393491,353095787.0,343928.0
quickswap,quick,Quickswap,13364897,17391141.0,5026209.0
seraph,seraph,Seraph,13350899,45753872.0,3539052.0
bridged-usdc-gnosis,usdc.e,Gnosis xDAI Bridged USDC (Gnosis),13311904,13311904.0,1498262.0
pixels,pixel,Pixels,13304794,86278050.0,8540004.0
crow-with-knife,caw,crow with knife,13280362,13280362.0,125455.0
book-of-ethereum,booe,Book of Ethereum,13272625,13272625.0,164214.0
cudis,cudis,Cudis,13248997,53531299.0,9444416.0
aventus,avt,Aventus,13244977,14200450.0,44604.0
zkml,zkml,zKML,13224927,13714183.0,23634.0
verse-world,verse,Verse World,13209337,132093348.0,1991230.0
o-intelligence-coin,oi,O Intelligence Coin,13193339,13193339.0,2454.71
daddy-tate,daddy,Daddy Tate,13191487,13191487.0,633554.0
kekius-maximus,kekius,Kekius Maximus,13176159,13176159.0,2054983.0
orby-network-usc-stablecoin,usc,Orby Network USC Stablecoin,13170645,13170645.0,331738.0
tg-casino,tgc,TG.Casino,13121283,13121283.0,110816.0
brickken,bkn,Brickken,13083168,26198143.0,1213002.0
wrapped-aave-ethereum-lido-wsteth,waethlidowsteth,Wrapped Aave Ethereum Lido wstETH,13075112,13075112.0,18534657.0
stride-staked-atom,statom,Stride Staked Atom,13074043,13074043.0,354270.0
hyperwave-hlp,hwhlp,Hyperwave HLP,13070726,13070726.0,138756.0
suins-token,ns,SuiNS Token,13012318,41893571.0,5335607.0
bulla-3,bulla,BULLA,12930200,46179284.0,581176.0
doublezero-staked-sol,dzsol,DoubleZero Staked SOL,12925355,1517698547.0,138714.0
nvidia-xstock,nvdax,NVIDIA xStock,12920497,17160951.0,9347401.0
dora-factory-2,dora,Dora Factory,12906532,12906532.0,2661246.0
nextplace,sn48,NextPlace,12902541,12902541.0,658105.0
gleec-coin,gleec,Gleec Coin,12890615,14495083.0,401.97
dowge,dji6930,DOWGE,12884980,12884980.0,436754.0
realtoken-ecosystem-governance,reg,RealToken Ecosystem Governance,12859285,88130883.0,56.68
creatorbid,bid,CreatorBid,12838949,47500876.0,724378.0
amo,amo,AMO Coin,12821086,12821086.0,85462.0
ai-rig-complex,arc,AI Rig Complex,12819398,12819398.0,12769060.0
richquack,quack,Rich Quack,12798194,28854302.0,116060.0
crown-by-third-time-games,crown,Crown by Third Time Games,12794329,12794329.0,147660.0
math,math,MATH,12772632,13737301.0,337726.0
tokpie,tkp,TOKPIE,12766925,16100777.0,0.0
myria,myria,Myria,12735591,22506602.0,1055832.0
x1000,x1000,X1000,12734289,12734289.0,16434.51
polygon-hermez-bridged-usdt-x-layer,usdt,Polygon Hermez Bridged USDT (x Layer),12729565,12729565.0,271137.0
private-aviation-finance-token,cino,Private Aviation Finance Token,12719693,19277852.0,1115.17
grape-2-2,grp,Grape,12694060,28500720.0,2497.97
gamercoin,ghx,GamerCoin,12679791,14577366.0,234754.0
build-on-bnb,bob,Build On BNB,12670317,12670317.0,12254609.0
nineteen-ai,sn19,Nineteen.ai,12665325,12665325.0,427895.0
equilibria-finance,eqb,Equilibria Finance,12637087,37354249.0,9162.06
neuron,nrn,Neuron,12584691,28001258.0,179840.0
beincom,bic,Beincom,12577641,32745076.0,22.41
vcred,vcred,VCRED,12549109,995961001.0,31932.0
rezerve-money,rzr,Rezerve Money,12523786,12523786.0,17143.02
ava-ai,ava,Ava AI,12521621,12521621.0,4460868.0
sweatcoin,sweat,SWEAT,12452313,33648857.0,4083749.0
mcoin1,mcoin,MCOIN,12435149,35127541.0,302083.0
rice-ai,rice,Rice AI,12392826,54632434.0,1166059.0
fc-barcelona-fan-token,bar,FC Barcelona Fan Token,12391955,31520552.0,3697658.0
sudeng,hippo,sudeng,12350510,12350510.0,13814852.0
houdini-swap,lock,Houdini Swap,12346552,12346552.0,165417.0
augur,rep,Augur,12340406,12340406.0,156184.0
diamond-token-2,dit,DIAMOND TOKEN 💎,12328033,12328033.0,39540.0
zephyr-protocol,zeph,Zephyr Protocol,12323127,12323127.0,413702.0
osmosis-allbtc,btc,Osmosis allBTC,12287179,12287179.0,8167082.0
stakestone-berachain-vault-token,berastone,StakeStone Berachain Vault Token,12267871,12267871.0,41787.0
herbcoin,herb,HERBCOIN,12253066,13273818.0,2794.44
rhetor,rt,Rhetor,12219021,12219021.0,20204.0
velas,vlx,Velas,12210720,12210721.0,80.38
nest-treasury-vault,ntbill,Nest Treasury Vault,12198841,12198841.0,1086.13
pepefork,pork,PepeFork,12188424,15517810.0,504709.0
the-arena,arena,The Arena,12153553,37310526.0,170829.0
namada,nam,Namada,12130141,13614253.0,84453.0
duckchain-token,duck,DuckChain Token,12077891,15960438.0,3820829.0
as-roma-fan-token,asr,AS Roma Fan Token,12054141,15156527.0,4192969.0
synth-2,sn50,Synth,12022147,12022147.0,2859970.0
heyanon,anon,Hey Anon,12018992,18794778.0,506270.0
pika-protocol,pika,Pika Protocol,11991047,63110773.0,2.03
logicnet,sn35,LogicNet,11965529,11965529.0,1574953.0
relend-network-usdc-hyperevm,rusdc-hyper,Relend Network USDC (HyperEVM),11927230,11927230.0,146.42
borgy,$borgy,BORGY,11925792,12029630.0,129873.0
stax-token,stax,STAX Token,11903874,11903874.0,177565.0
pitbull,pit,Pitbull,11877894,11877894.0,157674.0
paraswap,psp,ParaSwap,11858042,14483315.0,2829.04
steam-exchange,wsteamx,Wrapped STEAMX,11857585,11857585.0,4912.34
flamingo-finance,flm,Flamingo Finance,11833508,11833508.0,1684478.0
yusd-stablecoin,yusd,YUSD Stablecoin,11789052,11789052.0,38.83
cortex,ctxc,Cortex,11787867,15143129.0,6097080.0
taohash,sn14,TAOHash,11785523,11785523.0,46835.0
play-3,play,Play,11736423,11736423.0,16641.54
xgame,xgame,XGame,11684167,34141820.0,144261.0
altcoinist-token,altt,Altcoinist Token,11677243,47662217.0,198813.0
agoras-currency-of-tau,agrs,Agoras: Tau Net,11650775,27185141.0,28022.0
cult-dao,cult,Cult DAO,11644512,14024917.0,34797.0
rei-network,rei,REI Network,11639083,11862485.0,722340.0
maiga,maiga,Maiga,11636906,41560379.0,1464952.0
mama-coin,mama,Mama Coin,11635785,57784806.0,559806.0
trufin-staked-inj,truinj,TruFin Staked INJ,11614688,11614688.0,939.3
pumpbtc-2,pump,PumpBTC,11602781,40711512.0,2325718.0
nem,xem,NEM,11557677,11557677.0,360966.0
gmeow,gmeow,GMEOW,11555359,11555359.0,44413.0
wink-2,wink,WINK,11530227,29173736.0,20.81
bluzelle,blz,Bluzelle,11515292,12227818.0,398486.0
faith-tribe,ftrb,Faith Tribe,11498916,21287534.0,446772.0
virus-2,virus,VIRUS,11497609,11497609.0,665747.0
koma-inu,koma,Koma Inu,11485726,11485726.0,788621.0
shapeshift-fox-token,fox,ShapeShift FOX,11474574,18437253.0,186433.0
xdog,xdog,XDOG,11420111,11420111.0,3307143.0
nftx,nftx,NFTX,11396194,17636967.0,135.67
717ai-by-virtuals,wire,717ai by Virtuals,11367203,11450625.0,732932.0
doubleup,up,DoubleUp,11366079,75773862.0,11810362.0
fc-porto,porto,FC Porto,11360953,40115628.0,1608948.0
pharaoh-liquid-staking-token,p33,Pharaoh Liquid Staking Token,11332507,11332507.0,67055.0
obol-2,obol,Obol,11328832,45977403.0,9320069.0
cofinex-2,cnx,Cofinex,11312750,87021153.0,879009.0
thetadrop,tdrop,ThetaDrop,11309091,11309091.0,2313384.0
star-atlas,atlas,Star Atlas,11298463,18794876.0,657730.0
graphite,sn43,Graphite,11298029,11298029.0,47.92
beefy-finance,bifi,Beefy,11284102,11284102.0,209301.0
wrapped-aave-base-gho,wabasgho,Wrapped Aave Base GHO,11278050,11278050.0,1117930.0
ishares-tips-bond-etf-ondo-tokenized-etf,tipon,iShares TIPS Bond ETF (Ondo Tokenized ETF),11275273,11275273.0,2.0
kendu-inu,kendu,Kendu,11267623,11318313.0,25516.0
caesar,caesar,Caesar,11265518,11265518.0,75932.0
wrapped-aave-plasma-usde,waplausde,Wrapped Aave Plasma USDe,11219132,11219132.0,3715110.0
onocoy-token,ono,Onocoy Token,11181533,22699870.0,1101.41
moe-3,moe,MOE,11146769,30194773.0,40437.0
nest-alpha-vault-lp,inalpha,Nest Alpha Vault (LP),11141330,11141330.0,0.0
wexo,wexo,Wexo,11137653,29762458.0,156017.0
apex-5,sn1,Apex,11112758,11112758.0,140816.0
avalanche-bridged-dai-avalanche,dai,Avalanche Bridged DAI (Avalanche),11060389,11060389.0,45384.0
magpie,mgp,Magpie,11049424,22984831.0,12266.13
spacechain-erc-20,spc,SpaceChain (ERC-20),11042505,16405781.0,18548.45
lofi-2,lofi,LOFI,11022495,11022495.0,627099.0
nova-3,sn68,NOVA,11019114,11019114.0,30974.0
localcoinswap,lcs,LocalCoinSwap,11003903,20922803.0,9.92
edge,edge,Edge,11002865,16109507.0,19461.31
diamond,dmd,Diamond,10996998,12404250.0,20101.0
vertical-ai,vertai,Vertical AI,10991537,10991537.0,447659.0
gelato,gel,Gelato,10976538,17779476.0,198205.0
measurable-data-token,mdt,Measurable Data,10966229,18086545.0,1737618.0
purple-pepe,purpe,PURPLE PEPE,10965548,10965548.0,189069.0
contentos,cos,Contentos,10962729,20967272.0,1208087.0
codec-flow,codec,Codec Flow,10946632,14576463.0,6218979.0
niza-global-2,niza,Niza Global,10912832,10912832.0,920741.0
litentry,lit,Litentry,10889361,24109357.0,20040.0
bitrue-token,btr,Bitrue Coin,10872315,25371052.0,995262.0
botanix-staked-bitcoin,stbtc,Botanix Staked Bitcoin,10868754,10868754.0,35567.0
wormhole-bridged-wsteth-bsc,wsteth,Wormhole Bridged wstETH (BSC),10849136,10849136.0,314939.0
dippy,sn11,Dippy,10848586,10848586.0,318341.0
alkimi-2,alkimi,ALKIMI,10826145,36308735.0,111291.0
vivi-coin,vivi,VIVI COIN,10799173,20102061.0,73825.0
stafi,fis,Stafi,10785403,10785403.0,2908295.0
imagen-ai,image,Imagen Network,10784525,10784525.0,324.41
pandu-pandas,pandu,Pandu Pandas,10776122,10776122.0,1003732.0
qustream,qst,QuStream,10775012,10775012.0,37411.0
pop-planet,p,PoP Planet,10766348,76902484.0,27642147.0
thorwallet,tgt,THORWallet DEX,10761045,16552019.0,70489.0
rezor,rzr,Rezor,10759525,13371100.0,452543.0
lumia,lumia,Lumia,10744496,34083773.0,2746832.0
bitcast,sn93,Bitcast,10743611,10743611.0,1207097.0
alpha-fi,alpha,Alpha Fi,10738552,11088495.0,68708.0
polygon-zkevm-bridged-wsteth-katana,wsteth,Polygon zkEVM Bridged wstETH (Katana),10724005,10724005.0,164029.0
ultra,uos,Ultra,10708105,22376028.0,1678586.0
moby-ai,moby,Moby AI,10681922,10681922.0,291906.0
1guy,1guy,1GUY,10654227,10654227.0,1.053
infiniticoin,inco,InfinitiCoin,10586738,10586738.0,1547926.0
suku,suku,SUKU,10583667,30776172.0,274708.0
rupiah-token,idrt,Rupiah Token,10480497,10480497.0,5136.37
reef,reef,Reef,10453258,10453258.0,2420949.0
juventus-fan-token,juv,Juventus Fan Token,10439527,17426140.0,3996924.0
vita-inu,vinu,Vita Inu,10421616,10421616.0,248198.0
oobit,obt,Oobit,10415293,29586855.0,110198.0
thorswap,thor,THORSwap,10406680,14390013.0,45194.0
lingo,lingo,Lingo,10403805,10403805.0,127065.0
data-universe,sn13,Data Universe,10375448,10375448.0,60839.0
lazio-fan-token,lazio,Lazio Fan Token,10365588,34201624.0,2174733.0
why,why,WHY,10299708,10299708.0,287019.0
bubblemaps,bmt,Bubblemaps,10279241,40124931.0,8662015.0
